#      face_x        face_y        face_z
     0.910395      0.968952      0.880907
     0.928971      0.968903      0.880956
      0.92717      0.956464      0.893478
     0.925355      0.968574      0.892836
         0.27       1.03124      0.868754
         0.25       1.03106      0.856617
         0.27       1.04302      0.857586
         0.25       1.04361      0.868839
         0.27       1.03106      0.856617
         0.25       1.03124      0.868754
         0.27       1.04361      0.868839
     0.433737       1.00619      0.859973
         0.43       1.00607      0.853741
     0.441645       1.01585      0.859476
     0.441682       1.02215      0.853417
         0.43       1.01618      0.853387
     0.433807       1.02152      0.853264
     0.624655       1.04327      0.869834
      0.61875       1.00238      0.887235
     0.625521        1.0045      0.895592
     0.612535       1.03295      0.883255
     0.624819       1.03211      0.882932
         0.63       1.04386      0.893927
      0.62793       1.04258      0.880771
     0.628087       1.03121      0.893939
     0.733549       1.00941      0.865932
     0.733359       1.02136      0.878122
         0.73       1.02035       0.86738
         0.73       1.00919      0.855308
         0.73       1.01942      0.856201
         0.73       1.03244      0.880458
         0.75       1.04388      0.881227
     0.749224       1.03196      0.893475
     0.749264        1.0324      0.880514
         0.73       1.04388      0.881227
         0.73       1.03198      0.893525
     0.925486       1.00503      0.892285
     0.928049       1.00566      0.880822
     0.910474       1.03142      0.880738
     0.928886       1.03136      0.880787
     0.927922       1.04306      0.893044
     0.919474       1.04396      0.898539
         0.93       1.04382      0.880988
     0.925518       1.03254       0.89065
      0.91875       1.03245      0.895265
     0.266034       1.07465      0.881104
         0.27       1.06624      0.881082
         0.27       1.05551      0.892659
     0.257301       1.07264      0.891462
         0.27       1.05564      0.881099
      0.25661       1.07465      0.881143
     0.266209       1.07247      0.891532
         0.27       1.06606       0.89132
      0.43383       1.09128      0.853007
     0.433604       1.09664       0.85828
         0.43       1.09671      0.853858
         0.73       1.08117      0.868771
         0.75       1.08104      0.856295
     0.733567       1.10144      0.860153
         0.73       1.09199      0.857357
         0.75       1.09327       0.86871
         0.73       1.08104      0.856295
         0.75       1.08117      0.868771
         0.73       1.09327       0.86871
         0.73       1.06874      0.881247
         0.75       1.05626      0.881248
         0.73       1.05626      0.893752
         0.75       1.06871      0.893673
         0.73       1.05626      0.881248
         0.75       1.06874      0.881247
         0.73       1.06871      0.893673
         0.73       1.08117      0.881229
         0.75       1.09327       0.88129
         0.75       1.08103      0.893537
     0.733486       1.10339      0.890294
         0.73        1.0924      0.892865
         0.75       1.08117      0.881229
         0.73       1.09327       0.88129
         0.73       1.08103      0.893537
     0.910469       1.08128      0.868678
     0.928281       1.08128      0.868683
         0.93       1.09375       0.85625
     0.928313       1.08084      0.856256
         0.93       1.09375      0.868719
     0.910713       1.06859      0.880868
     0.928044       1.06859      0.880889
     0.927874       1.05785      0.894442
         0.93       1.05625      0.881077
     0.925495       1.06814      0.892643
     0.925523       1.09503       0.89072
      0.91875       1.09487      0.895384
     0.928887       1.09388      0.880788
     0.433625       1.12528      0.865727
         0.43       1.11826      0.867638
         0.43       1.10662      0.855122
     0.443984       1.13028       0.85302
     0.433263       1.13021      0.853042
         0.43        1.1178      0.854711
         0.43       1.10726      0.867631
     0.443155       1.12534      0.865938
         0.43       1.13083      0.882218
     0.447557       1.14253      0.883281
     0.441878       1.15117      0.886401
         0.45       1.13113      0.894003
         0.43       1.14327      0.894226
      0.44909       1.13155       0.88147
         0.43        1.1419      0.884147
         0.43       1.13113      0.894003
      0.61875       1.10829      0.892277
      0.62453       1.10691      0.896232
     0.624362       1.11648      0.896763
     0.618749       1.12187      0.896257
     0.741607       1.10994       0.87035
         0.73       1.10337      0.869705
     0.741683       1.11197      0.879611
     0.747961       1.10541      0.880354
         0.73       1.10338      0.880306
     0.912622       1.13127      0.868699
      0.91875       1.13821      0.868525
     0.926119       1.13127      0.868693
      0.92611       1.13032       0.85635
     0.912473       1.13134      0.881267
      0.91875       1.13798       0.88165
     0.926269       1.13134      0.881279
     0.927022       1.13193       0.89438
     0.433694       1.15087      0.886717
      0.43382       1.15928      0.896277
         0.43       1.15342      0.895522
      0.91875       1.15592      0.890413
     0.926296       1.15644      0.895618
     0.926215       1.16816      0.892639
     0.912661       1.18271      0.884312
     0.924703       1.18287      0.883015
      0.91875       1.18377      0.879392
     0.929999       1.19384      0.894308
     0.926108         1.194      0.882947
      0.91875       1.19395       0.87737
      0.92797       1.18039      0.892485
     0.912668       1.21851      0.882684
      0.92606       1.21853      0.882685
      0.91875       1.21863      0.876902
      0.92999       1.20623      0.894251
     0.926117       1.20626      0.882319
      0.91875       1.20622      0.876261
     0.929908       1.21854       0.89425
     0.913801       1.22986      0.883612
     0.924476       1.22981      0.883645
      0.91875       1.22869       0.87916
     0.918748        1.2383      0.885761
     0.921848       1.24172      0.893781
     0.917216       1.24098      0.898913
     0.918753        1.2437        0.8941
     0.925818        1.2329      0.893943
      0.38125      0.593758      0.943575
     0.380502      0.588975      0.948263
     0.380502      0.598531      0.948269
      0.38125      0.637759       0.90624
     0.857861      0.633605      0.906993
         0.87      0.644354      0.904516
         0.87      0.633034      0.903173
